"""Cillian Fearon Liam Rice Mickey's been taking acting lessons""",9,0,0.0
'no chance.',2,0,0.0
'Not a chance.!!',3,2,0.6666666666666666
"'LUNDY MIKE ONLY ATTACKED THE DUP ON THE TV DEBATE, HE NEVER COMMENTED ON THE SF LEADER SAYING THEY WILL NOT GO INTO GOVERNMENT IF ARLENE FOSTER WAS FIRST MINISTER, WHAT ABOUT THE LOYALIST LEADERS SITTING DOWN WITH MURDERERS,BOMBERS AND THE BIGGEST LIARS UNDER THE SUN,WHY DID LUNDY MIKE NOT STEP UP AND SAY THIS ABOUT SF, ALSO HE SAID HE WOULD NOT ONLY TRANSFER HIS VOTES TO SDLP WHO TONIGHT SAID THEY WANTED A UNITED IRELAND HE WOULD ALSO TRANSFER TO ALLIANCE WHO WITH SF/ SDLP VOTED TO TAKE THE UNION FLAG DOWN OFF THE CITY HALL AND HIS ALLIANCE FRIEND DONE NOTHING BUT CRITICISE EVERYTHING ARLENE FOSTER HAD TO SAY. VOTE DUP AND SLAP IT UP THESE TRAITORS'",120,0,0.0
"""I'd murder anor pancake""",4,0,0.0
'Ernie how is the fastest milk float with an rhi boiler wasting per week',14,0,0.0
'Bring your own pen.',4,0,0.0
'no bloody chance! you may as well vote for the sdlp!',11,2,0.18181818181818182
'How is sinndup doing',4,0,0.0
"""It's time for a change dup have had there chips we need them out""",14,0,0.0
'Notrim when uup is gona give votes to sdlp. Dup or sdlp? I no where my vote is going',19,0,0.0
"""What's the difference between dup and sf than uup and sdlp""",11,0,0.0
'No unionist..vote DUP',3,0,0.0
"""If u vote the UUP we will have bus lanes in every town and village in Northern Ireland sterling the people's money like Belfast""",24,0,0.0
'New minister and lanes still there',6,0,0.0
'Vote for Mike and vote for the SDLP lol (and a untied Ireland i right) .',16,0,0.0
"""Wise up you're as bad as him by the look of it""",12,0,0.0
'No',1,0,0.0
"""I'm leaning towards yous MIke but please be genuine. The Sinn Fein/DUP Cartel is sickingly obvious to me...A self serving government for narrow-minded drum-thumping career politicians, who offer nothing of substance other than fighting past battles. The political future of our country has to stop looking back as we are split down the middle and if we don't wise up and understand that, then our country cannot be governed. GTF over yourselves and start working for our future and not making our past the excuse for doing nothing. We can't change the past but we can shape our future. We can deal with our identity issues after our politicians have got our bread and butter issues sorted out, hopefully by grown-ups. Please please, please don't be another self-serving, career politician Mike as Ive had my fill""",136,0,0.0
'Neil Richardson',2,0,0.0
'Mike catch agrip vote S D L P 2 and you only put up 24 canadates when you need? How Many to be FIRST Minister? Get a reality on Life',30,0,0.0
'Sinn fein agenda disrupe and confuse unionists United Ireland at all costs keep the shiners in there place vote dup',20,0,0.0
'The sos has the say to call a border poll when there is a clear chance of a united ireland vote sinndup',22,0,0.0
'And you are exactly the reason why this country will never move forward. To busy being frightened of the past to think about the future.',25,0,0.0
'More chance of hell freezing than voting for them',9,0,0.0
'Remove that Unionist sign above him. Hes Gerrys trojan horse.',10,0,0.0
'Traitor to the union go back and read the news wernt great at that either',15,0,0.0
'DUP ',2,0,0.0
'No chance Mike utv better for you',7,0,0.0
'No chance. Not after wanting get to give your vote to republicans',12,0,0.0
'Scandal Scandal Red Sky remember that Nama under investigation from FBI RHI a judical inquiry a westminister inquiry into the mis use of tax payers money Brexit cash heading for another inquiry This is the situlation dup are in. Not manufactured by sf',43,0,0.0
'Vote d u p',4,0,0.0
"""Catch yourselves on people. Who's been sharing power for years only republicans, after never never never never.Time to let someone else try.""",22,0,0.0
'Looks like an outbreak of Foot in Mouth!! Such a shame as the UUP certainly had a reasonable chance of doing okay.',22,2,0.09090909090909091
"""Its phoney change the UUP are offering. Their own attempt at power sharing was pitiful and with such a weak and hapless leader likely to be even worse. I never thought I'd say it but Jim Allister is the only person talking sense in Stormont. Abolish the executive its unworkable. Replace it with British ministers and leave Stormont with scrutiny and legislative powers""",63,0,0.0
'Rhi per week',3,0,0.0
"""Anto Mc Knight you're voting them are ya whoes Willy frazer voting""",12,0,0.0
'Willies in the RA so he will vote for Arlene ',11,0,0.0
'After watching your leader last night my vote choice has been made theirs not a unionist bone in his body he would be happy enough in a United ireland',29,0,0.0
"""I'd rather pull my teeth than vote for Nesbit or anyone else in the UUP.""",15,0,0.0
'NEVER',1,0,0.0
'do not trust this man l believe you would get a united Ireland with this man',16,0,0.0
"'So nesbitt last night stated he will vote uup the sdlp then alliance, maybe he will hold the ladder as mrs long drags down another union flag ... mike nesbitt is not a unionist'",34,0,0.0
'Not a chance. To transfer votes to a party whose aim is a united Ireland?. Wise up. Go back to basics. Learn the meaning of Unionism.',26,0,0.0
'William Frazer',2,0,0.0
'Lundy',1,0,0.0
'Vote for mike??? Not a chance. He jumps into bed with everything and anything that suits him at any given time. He is also a baby killer',27,0,0.0
'Sinndup for 10 years Republican SF in government',8,0,0.0
'So what changes are you bringing?',6,0,0.0
'Hang your head your a disgrace.',6,0,0.0
'You get nothing zero support after your give my access votes to SDLP zero NADA zilch nowt support from me',20,0,0.0
'Mike Lundy!!',2,2,1.0
'Dup call everyone lundys',4,0,0.0
'I know that. but The DUP have more skeletons in their cupboards than this RHI fiasco!',16,1,0.0625
'Mike Nesbitt may lose his leadership after this fiasco as will Arlene Foster - all change in the madhouse that we all mistakenly call an Assembly LOL.',27,0,0.0
"""Easy on there - this ex- TV anchorman is right to demand change - it can't go on as it is - CHANGE is required NOW or Westminster will tire of us .........""",33,0,0.0
"""Are they going to doo anything for the fishermen or are they full of shite as wel as the other party's""",21,0,0.0
