status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
105732052794210_1333323263368410,"Earlier this week the Assembly unanimously backed a DUP motion calling for legislation to safeguard the victims of stalking. Watch as Brenda Hale proposes the motion, including testimony from a constituent who fell victim to a stalker.",Legislation to safeguard stalking victims.,video,https://www.facebook.com/democraticunionistparty/videos/1333323263368410/,2016-09-15 12:15:00,44,2,10,44,0,0,0,0,0
105732052794210_1332444060122997,"Nigel Dodds is supporting the call for questions on the Armed Forces community to be included in the 2021 Census.  In places such as Afghanistan recruits from Northern Ireland often made up 20% of reservists on operational deployment. 

By including questions within the Census, information can be gathered which can not only improve our understanding of the service community, but ensure that their needs can be better met.  Like and share if you agree.",Included Armed Forces in 2021 Census,video,https://www.facebook.com/democraticunionistparty/videos/1332444060122997/,2016-09-14 12:30:00,45,4,15,45,0,0,0,0,0
105732052794210_1326981764002560,Today marked the official opening of Keith Buchanan Mla's office in Magherafelt to serve people in the Mid Ulster constituency.,Arlene Foster,photo,https://www.facebook.com/ArleneFosterMLA/photos/a.989671264460678.1073741827.984945704933234/1147584558669347/?type=3,2016-09-09 11:06:15,56,5,0,56,0,0,0,0,0
105732052794210_1324949604205776,Academic selection was protected in law thanks to changes secured during the St Andrews negotiations. We are committed to supporting those schools that wish to use selection and to  improving the current process.,Peter Weir: Why I'm lifting bar on transfer test preparation in schools,link,http://www.belfasttelegraph.co.uk/opinion/peter-weir-why-im-lifting-bar-on-transfer-test-preparation-in-schools-35027906.html,2016-09-07 10:53:39,75,0,13,75,0,0,0,0,0
105732052794210_1322703721097031,Today was the first chance for Parliament to hear from the Minister responsible for leaving the EU. He was able to give reassurance following Nigel Dodds' question that Northern Ireland will be fully involved in this national issue.,Nigel Dodds - NI's voice in Leaving the EU,video,https://www.facebook.com/democraticunionistparty/videos/1322703721097031/,2016-09-05 12:18:05,55,8,16,55,0,0,0,0,0
105732052794210_1320525994648137,Gavin Robinson MP and Sammy Douglas MLA supporting the UDR benevolent fund this afternoon in East Belfast and helping out with the Land Rover pull,Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1320524507981619/?type=3,2016-09-03 13:29:12,217,5,8,215,0,0,0,0,2
105732052794210_1312225265478210,,Belfast Telegraph,link,http://www.belfasttelegraph.co.uk/news/northern-ireland/jewish-graves-damaged-in-belfast-cemetery-attack-a-dark-day-for-city-34998872.html,2016-08-26 17:52:52,15,2,0,8,0,0,0,7,0
105732052794210_1301931799840890,"We're delighted that Ards and North Down Councilor Daniel Allen has decided to join the DUP. 

Party Leader Arlene Foster welcomed him, ""Daniel is an excellent public representative and I am delighted that he has decided to join the DUP. Daniel already works closely with our Party group on the Council and I know he will make a very valuable contribution and find himself at home in the DUP. 

As I speak to people right across Northern Ireland I am heartened by their support and this is not the last such announcement that I will have the pleasure of making. Announcements relating to further recruits will be made in due course.""

Cllr Allen said, ""I am delighted to be joining the Democratic Unionist Party. 

Under the leadership of Arlene Foster I believe Unionism will be stronger and will dominate the political landscape in Northern Ireland for many years ahead. 

The DUP has assembled a strong and united group which have been endorsed by the electorate in recent May elections. 

The next 5 years will be a testing time and I look forward to help taking on the challenge with my new party.""",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1301931799840890/?type=3,2016-08-16 10:38:41,100,8,20,100,0,0,0,0,0
105732052794210_1296127567087980,"Gregory Campbell taking part in the West Belfast Festival this evening. 

The location might be different but the message is the same.",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1296127567087980/?type=3,2016-08-10 13:42:33,43,7,2,42,0,0,0,0,1
105732052794210_1289715987729138,"As the County show season is underway, Minister for Agriculture Michelle McIlveen joined First Minister Arlene Foster at today's Fermanagh County show in Enniskillen.

The Ministers took the opportunity to talk to a number of farmers and congratulate the show organisers on winning the Farmers Guardian Show Business Awards for best show in the UK in 2015.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1289709537729783/?type=3,2016-08-03 10:52:17,105,2,9,105,0,0,0,0,0
